-150.00	1486.41	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-150.00	1486.41	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-150.00	1486.41	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-150.00	  0.00	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-150.00	  0.00	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-150.00	  0.00	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-142.31	1486.41	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-142.31	1486.41	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-142.31	1486.41	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-142.31	  0.00	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-142.31	  0.00	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-142.31	  0.00	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-134.62	1486.41	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-134.62	1486.41	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-134.62	1486.41	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-134.62	  0.00	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-134.62	  0.00	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-134.62	  0.00	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-126.92	1486.41	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-126.92	1486.41	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-126.92	1486.41	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-126.92	  0.00	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-126.92	  0.00	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-126.92	  0.00	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-119.23	1486.41	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
-119.23	1486.41	 40.00	  4.00	-128.81	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.00
