3.194928068846569147e+01 2.373647705874179883e+04 7.429424558941988153e+02
2.527427807136462334e+01 1.877733422129252722e+04 7.429424558941988153e+02
3.082807028445441588e+01 2.290348224761153688e+04 7.429424558941988153e+02
1.544943436163870842e+01 1.147804070681208577e+04 7.429424558941988153e+02
2.918426181077683523e+01 2.168222714315781923e+04 7.429424558941988153e+02
1.809694785517829629e+01 1.344499088371541802e+04 7.429424558941988153e+02
1.788569154459200305e+01 1.328803960150528837e+04 7.429424558941988153e+02
1.664475867371173123e+01 1.236609788681366081e+04 7.429424558941988153e+02
1.411253348160162346e+01 1.048480028371021763e+04 7.429424558941988153e+02
2.005526534896409174e+01 1.489990809196920782e+04 7.429424558941988153e+02
1.525464780839944900e+01 1.133332550657334468e+04 7.429424558941988153e+02
1.895464214163665773e+01 1.408220838330321385e+04 7.429424558941988153e+02
1.725952403930095969e+01 1.282283317732321848e+04 7.429424558941988153e+02
2.477448428110194811e+01 1.840601619531410688e+04 7.429424558941988153e+02
1.895464214163664707e+01 1.408220838330320657e+04 7.429424558941988153e+02
1.684841355783016326e+01 1.251740174657545867e+04 7.429424558941988153e+02
1.705333534635992621e+01 1.266964684341199063e+04 7.429424558941988153e+02
2.552607532311290583e+01 1.896440508989380760e+04 7.429424558941988153e+02
1.788569154459201016e+01 1.328803960150529383e+04 7.429424558941988153e+02
2.095856819422967732e+01 1.557101012624703981e+04 7.429424558941988153e+02
1.604139544782431770e+01 1.191783372997662082e+04 7.429424558941988153e+02
3.425251290823126737e+01 2.544764606058908248e+04 7.429424558941988153e+02
2.837946078349078149e+01 2.108430629143974511e+04 7.429424558941988153e+02
1.939109071133368190e+01 1.440646455554543172e+04 7.429424558941988153e+02
2.628906850482567492e+01 1.953126511814602054e+04 7.429424558941988153e+02
3.082807028445440167e+01 2.290348224761152596e+04 7.429424558941988153e+02
2.837946078349076728e+01 2.108430629143973420e+04 7.429424558941988153e+02
1.604139544782430349e+01 1.191783372997660990e+04 7.429424558941988153e+02
2.452648774258759445e+01 1.822176903793699239e+04 7.429424558941988153e+02
2.706346382624024827e+01 2.010659628007074207e+04 7.429424558941988153e+02
1.506112815957154361e+01 1.118955154340935769e+04 7.429424558941988153e+02
1.128987045319828475e+01 8.387724081226484486e+03 7.429424558941988153e+02
1.644237069400461237e+01 1.221573526412658794e+04 7.429424558941988153e+02
2.502374772402765046e+01 1.859120458976597001e+04 7.429424558941988153e+02
2.603347053984344583e+01 1.934137053832056336e+04 7.429424558941988153e+02
