7.468148148148148202e-01 7.468148148148148202e-01
1.825333333333333252e+00 1.825333333333333252e+00
9.259259259259258745e-02 9.259259259259258745e-02
1.920000000000000040e-01 1.920000000000000040e-01
1.451999999999999957e+00 1.451999999999999957e+00
9.333481481481481268e+00 9.333481481481481268e+00
1.814814814814814936e-01 1.814814814814814936e-01
3.887999999999999901e+00 3.887999999999999901e+00
3.467999999999999972e+00 3.467999999999999972e+00
1.664592592592592624e+00 1.664592592592592624e+00
2.987259259259259281e+00 2.987259259259259281e+00
1.541333333333333444e+00 1.541333333333333444e+00
8.533333333333333048e-02 8.533333333333333048e-02
2.241333333333333400e+00 2.241333333333333400e+00
1.333333333333333315e-01 1.333333333333333315e-01
1.309037037037036999e+00 1.309037037037036999e+00
4.800000000000000100e-02 4.800000000000000100e-02
1.161481481481481531e-01 1.161481481481481531e-01
1.333333333333333315e-01 1.333333333333333315e-01
1.173481481481481570e+00 1.173481481481481570e+00
8.462370370370370765e+00 8.462370370370370765e+00
4.961333333333333151e+00 4.961333333333333151e+00
2.903703703703703898e+00 2.903703703703703898e+00
6.347999999999999865e+00 6.347999999999999865e+00
3.134814814814814721e-01 3.134814814814814721e-01
4.005925925925926112e-01 4.005925925925926112e-01
3.422814814814814977e+00 3.422814814814814977e+00
5.866814814814814483e+00 5.866814814814814483e+00
4.382814814814814497e+00 4.382814814814814497e+00
3.605333333333333279e+00 3.605333333333333279e+00
5.348148148148148401e-02 5.348148148148148401e-02
6.068148148148148069e-01 6.068148148148148069e-01
2.542370370370370392e+00 2.542370370370370392e+00
3.377925925925925998e+00 3.377925925925925998e+00
2.660148148148147929e+00 2.660148148148147929e+00
3.157925925925925803e+00 3.157925925925925803e+00
8.604592592592592126e+00 8.604592592592592126e+00
4.983703703703703525e-01 4.983703703703703525e-01
8.251259259259258627e+00 8.251259259259258627e+00
1.070370370370370416e+00 1.070370370370370416e+00
5.157037037037036642e-01 5.157037037037036642e-01
1.161481481481481531e-01 1.161481481481481531e-01
1.096059259259259200e+01 1.096059259259259200e+01
4.433925925925925604e+00 4.433925925925925604e+00
0.000000000000000000e+00 0.000000000000000000e+00
4.331999999999999851e+00 4.331999999999999851e+00
5.691259259259259018e+00 5.691259259259259018e+00
1.147259259259259201e+00 1.147259259259259201e+00
5.236148148148147996e+00 5.236148148148147996e+00
1.664592592592592624e+00 1.664592592592592624e+00
2.542370370370370392e+00 2.542370370370370392e+00
1.337037037037037024e+00 1.337037037037037024e+00
2.503703703703703543e+00 2.503703703703703543e+00
4.082370370370369983e+00 4.082370370370369983e+00
7.259259259259259744e-01 7.259259259259259744e-01
2.821333333333333471e+00 2.821333333333333471e+00
5.694814814814814774e-01 5.694814814814814774e-01
3.333333333333333287e-02 3.333333333333333287e-02
2.277925925925925910e+00 2.277925925925925910e+00
2.218799999999999883e+01 2.218799999999999883e+01
2.062814814814814657e+00 2.062814814814814657e+00
2.503703703703703820e-02 2.503703703703703820e-02
2.862370370370370232e+00 2.862370370370370232e+00
2.028148148148148089e-01 2.028148148148148089e-01
5.125333333333333741e+00 5.125333333333333741e+00
3.936148148148148174e+00 3.936148148148148174e+00
4.645925925925926125e-01 4.645925925925926125e-01
1.993481481481481410e+00 1.993481481481481410e+00
5.691259259259259018e+00 5.691259259259259018e+00
6.068148148148148069e-01 6.068148148148148069e-01
2.133333333333333304e+00 2.133333333333333304e+00
4.537037037037037202e+00 4.537037037037037202e+00
3.272592592592592498e-01 3.272592592592592498e-01
8.333333333333333703e-01 8.333333333333333703e-01
0.000000000000000000e+00 0.000000000000000000e+00
4.231259259259259053e+00 4.231259259259259053e+00
7.040592592592592958e+00 7.040592592592592958e+00
6.453333333333333144e-01 6.453333333333333144e-01
1.161481481481481531e-01 1.161481481481481531e-01
6.595703703703703624e+00 6.595703703703703624e+00
1.571703703703703603e+00 1.571703703703703603e+00
6.105037037037036818e+00 6.105037037037036818e+00
3.698370370370370530e+00 3.698370370370370530e+00
6.533333333333332660e-02 6.533333333333332660e-02
1.920000000000000040e-01 1.920000000000000040e-01
2.620592592592592585e+00 2.620592592592592585e+00
8.747999999999999332e+00 8.747999999999999332e+00
2.133333333333333262e-02 2.133333333333333262e-02
3.984592592592592464e+00 3.984592592592592464e+00
2.427259259259259228e+00 2.427259259259259228e+00
5.236148148148147996e+00 5.236148148148147996e+00
3.245037037037036942e+00 3.245037037037036942e+00
3.559259259259259345e+00 3.559259259259259345e+00
1.858370370370370450e+00 1.858370370370370450e+00
8.783703703703703569e-01 8.783703703703703569e-01
7.905333333333333101e+00 7.905333333333333101e+00
6.453333333333333144e-01 6.453333333333333144e-01
1.451999999999999957e+00 1.451999999999999957e+00
4.589037037037036804e+00 4.589037037037036804e+00
6.409481481481481779e+00 6.409481481481481779e+00
2.503703703703703543e+00 2.503703703703703543e+00
1.237348148148148219e+01 1.237348148148148219e+01
4.907259259259259210e+00 4.907259259259259210e+00
1.199999999999999956e+00 1.199999999999999956e+00
1.727999999999999980e+00 1.727999999999999980e+00
1.825333333333333252e+00 1.825333333333333252e+00
2.581333333333333258e+00 2.581333333333333258e+00
3.745333333333333403e+00 3.745333333333333403e+00
4.641333333333333755e+00 4.641333333333333755e+00
3.698370370370370530e+00 3.698370370370370530e+00
2.987259259259259281e+00 2.987259259259259281e+00
4.645925925925926125e-01 4.645925925925926125e-01
7.170370370370370006e-02 7.170370370370370006e-02
4.005925925925926112e-01 4.005925925925926112e-01
2.389481481481481318e+00 2.389481481481481318e+00
1.096059259259259200e+01 1.096059259259259200e+01
7.837037037037037024e+00 7.837037037037037024e+00
7.259259259259259744e-01 7.259259259259259744e-01
2.351999999999999869e+00 2.351999999999999869e+00
1.405392592592592571e+01 1.405392592592592571e+01
9.481481481481481358e-03 9.481481481481481358e-03
4.589037037037036804e+00 4.589037037037036804e+00
3.134814814814814721e-01 3.134814814814814721e-01
5.633333333333333748e+00 5.633333333333333748e+00
3.792592592592592543e-02 3.792592592592592543e-02
3.377925925925925998e+00 3.377925925925925998e+00
4.589037037037036804e+00 4.589037037037036804e+00
1.121333333333333293e+00 1.121333333333333293e+00
2.169037037037036875e+00 2.169037037037036875e+00
2.903703703703703898e+00 2.903703703703703898e+00
3.792592592592592737e+00 3.792592592592592737e+00
1.136725925925926006e+01 1.136725925925926006e+01
7.367259259259259174e+00 7.367259259259259174e+00
2.133333333333333262e-02 2.133333333333333262e-02
2.314814814814814881e+00 2.314814814814814881e+00
2.490370370370370290e-01 2.490370370370370290e-01
3.703703703703703845e-03 3.703703703703703845e-03
7.973925925925925640e+00 7.973925925925925640e+00
3.272592592592592498e-01 3.272592592592592498e-01
3.703703703703703845e-03 3.703703703703703845e-03
4.589037037037036804e+00 4.589037037037036804e+00
3.513481481481481428e+00 3.513481481481481428e+00
9.245925925925926325e-01 9.245925925925926325e-01
9.038370370370369500e+00 9.038370370370369500e+00
3.272592592592592498e-01 3.272592592592592498e-01
1.517037037037037017e-01 1.517037037037037017e-01
1.333333333333333315e-01 1.333333333333333315e-01
1.088014814814814812e+01 1.088014814814814812e+01
1.173481481481481570e+00 1.173481481481481570e+00
5.575703703703704051e+00 5.575703703703704051e+00
1.422814814814814754e+00 1.422814814814814754e+00
1.858370370370370450e+00 1.858370370370370450e+00
1.825333333333333252e+00 1.825333333333333252e+00
6.259259259259258856e-01 6.259259259259258856e-01
5.291999999999999815e+00 5.291999999999999815e+00
9.557925925925925270e+00 9.557925925925925270e+00
2.945333333333333137e+00 2.945333333333333137e+00
6.409481481481481779e+00 6.409481481481481779e+00
1.993481481481481410e+00 1.993481481481481410e+00
2.427259259259259228e+00 2.427259259259259228e+00
5.807999999999999829e+00 5.807999999999999829e+00
7.680000000000000160e-01 7.680000000000000160e-01
1.045333333333333226e+00 1.045333333333333226e+00
1.858370370370370450e+00 1.858370370370370450e+00
2.945333333333333137e+00 2.945333333333333137e+00
3.887999999999999901e+00 3.887999999999999901e+00
9.013333333333333197e-01 9.013333333333333197e-01
1.858370370370370450e+00 1.858370370370370450e+00
1.226814814814814802e+00 1.226814814814814802e+00
9.245925925925926325e-01 9.245925925925926325e-01
2.028148148148148089e-01 2.028148148148148089e-01
4.537037037037037202e+00 4.537037037037037202e+00
1.333333333333333289e-03 1.333333333333333289e-03
1.920000000000000040e-01 1.920000000000000040e-01
1.481481481481481538e-02 1.481481481481481538e-02
1.891703703703703665e+00 1.891703703703703665e+00
1.309037037037036999e+00 1.309037037037036999e+00
3.157925925925925803e+00 3.157925925925925803e+00
1.147259259259259201e+00 1.147259259259259201e+00
9.259259259259258745e-02 9.259259259259258745e-02
2.821333333333333471e+00 2.821333333333333471e+00
1.633333333333333304e+00 1.633333333333333304e+00
4.231259259259259053e+00 4.231259259259259053e+00
2.253333333333333299e-01 2.253333333333333299e-01
3.651703703703703674e+00 3.651703703703703674e+00
1.517037037037037017e-01 1.517037037037037017e-01
3.887999999999999901e+00 3.887999999999999901e+00
7.053333333333333677e-01 7.053333333333333677e-01
1.517037037037037095e+01 1.517037037037037095e+01
3.157925925925925803e+00 3.157925925925925803e+00
5.694814814814814774e-01 5.694814814814814774e-01
3.072000000000000064e+00 3.072000000000000064e+00
6.409481481481481779e+00 6.409481481481481779e+00
4.181333333333332902e+00 4.181333333333332902e+00
1.481481481481481462e-04 1.481481481481481462e-04
3.072000000000000064e+00 3.072000000000000064e+00
2.542370370370370392e+00 2.542370370370370392e+00
1.517037037037037017e-01 1.517037037037037017e-01
1.147259259259259201e+00 1.147259259259259201e+00
4.281481481481481666e+00 4.281481481481481666e+00
6.650370370370369821e-01 6.650370370370369821e-01
1.712592592592592500e-01 1.712592592592592500e-01
4.645925925925926125e-01 4.645925925925926125e-01
7.566814814814814660e+00 7.566814814814814660e+00
9.245925925925926325e-01 9.245925925925926325e-01
6.045037037037037209e+00 6.045037037037037209e+00
3.289037037037036981e+00 3.289037037037036981e+00
3.201333333333333364e+00 3.201333333333333364e+00
2.133333333333333262e-02 2.133333333333333262e-02
1.792592592592592515e+00 1.792592592592592515e+00
9.557925925925925270e+00 9.557925925925925270e+00
1.712592592592592500e-01 1.712592592592592500e-01
1.920000000000000040e-01 1.920000000000000040e-01
7.053333333333333677e-01 7.053333333333333677e-01
1.712592592592592500e-01 1.712592592592592500e-01
2.613333333333333064e-01 2.613333333333333064e-01
9.481481481481481843e-01 9.481481481481481843e-01
5.348148148148148096e+00 5.348148148148148096e+00
3.605333333333333279e+00 3.605333333333333279e+00
7.680000000000000160e-01 7.680000000000000160e-01
7.170370370370370006e-02 7.170370370370370006e-02
1.517037037037037017e-01 1.517037037037037017e-01
1.079999999999999988e-01 1.079999999999999988e-01
3.605333333333333279e+00 3.605333333333333279e+00
9.013333333333333197e-01 9.013333333333333197e-01
7.105333333333333279e+00 7.105333333333333279e+00
3.651703703703703674e+00 3.651703703703703674e+00
1.333333333333333315e-01 1.333333333333333315e-01
3.792592592592592543e-02 3.792592592592592543e-02
2.169037037037036875e+00 2.169037037037036875e+00
3.029481481481481442e+00 3.029481481481481442e+00
1.315614814814814792e+01 1.315614814814814792e+01
3.201333333333333364e+00 3.201333333333333364e+00
1.365333333333333288e+00 1.365333333333333288e+00
4.799999999999999822e+00 4.799999999999999822e+00
3.289037037037036981e+00 3.289037037037036981e+00
2.205037037037036907e+00 2.205037037037036907e+00
9.481481481481481358e-03 9.481481481481481358e-03
2.253333333333333299e-01 2.253333333333333299e-01
