  0.00	1486.41	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  4.95	  0.01
  0.00	1486.41	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  1.81	  0.01
  0.00	1486.41	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  0.77	  0.01
  0.00	1486.41	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  1.06	  0.01
  0.00	1486.41	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  0.05	  0.01
  0.00	1486.41	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  0.01	  0.01
  0.00	1486.41	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  0.39	  0.01
  0.00	1486.41	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  0.03	  0.01
  0.00	1486.41	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  1.10	  0.01
  0.00	1486.41	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  0.47	  0.01
  0.00	1486.41	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  2.15	  0.01
  0.00	1486.41	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  0.18	  0.01
  0.00	1486.41	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  6.07	  0.01
  0.00	1486.41	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  0.70	  0.01
  0.00	  0.00	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	 13.40	  0.01
  0.00	  0.00	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  0.09	  0.01
  0.00	  0.00	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  0.69	  0.01
  0.00	  0.00	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  0.03	  0.01
  0.00	  0.00	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  3.00	  0.01
  0.00	  0.00	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  0.02	  0.01
  0.00	  0.00	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  0.05	  0.01
  0.00	  0.00	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  0.36	  0.01
  0.00	  0.00	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.01
  0.00	  0.00	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  3.72	  0.01
  0.00	  0.00	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  1.05	  0.01
  0.00	  0.00	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  0.18	  0.01
  0.00	  0.00	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  6.40	  0.01
  0.00	  0.00	 40.00	  4.00	-12.88	  7.00	  7.00	  7.00	  1.00	  0.00	  0.15	  0.01
  0.00	1486.41	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  0.60	  0.01
  0.00	1486.41	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  1.57	  0.01
  0.00	1486.41	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  0.50	  0.01
  0.00	1486.41	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  3.60	  0.01
  0.00	1486.41	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  0.44	  0.01
  0.00	1486.41	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  0.28	  0.01
  0.00	1486.41	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  0.03	  0.01
  0.00	1486.41	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  0.54	  0.01
  0.00	1486.41	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  5.70	  0.01
  0.00	1486.41	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  0.48	  0.01
  0.00	1486.41	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  1.68	  0.01
  0.00	1486.41	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  0.35	  0.01
  0.00	1486.41	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  0.45	  0.01
  0.00	1486.41	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  0.28	  0.01
  0.00	  0.00	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.01
  0.00	  0.00	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  2.42	  0.01
  0.00	  0.00	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  4.29	  0.01
  0.00	  0.00	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  0.00	  0.01
  0.00	  0.00	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  0.09	  0.01
  0.00	  0.00	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  0.54	  0.01
  0.00	  0.00	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  3.58	  0.01
  0.00	  0.00	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  0.95	  0.01
  0.00	  0.00	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  0.31	  0.01
  0.00	  0.00	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  0.23	  0.01
  0.00	  0.00	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  0.36	  0.01
  0.00	  0.00	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  0.23	  0.01
  0.00	  0.00	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  0.67	  0.01
  0.00	  0.00	 40.00	  4.00	-11.89	  7.00	  7.00	  7.00	  1.00	  0.00	  1.29	  0.01
  0.00	1486.41	 40.00	  4.00	-10.90	  7.00	  7.00	  7.00	  1.00	  0.00	  1.47	  0.01
  0.00	1486.41	 40.00	  4.00	-10.90	  7.00	  7.00	  7.00	  1.00	  0.00	  6.82	  0.01
  0.00	1486.41	 40.00	  4.00	-10.90	  7.00	  7.00	  7.00	  1.00	  0.00	  1.21	  0.01
  0.00	1486.41	 40.00	  4.00	-10.90	  7.00	  7.00	  7.00	  1.00	  0.00	  3.40	  0.01
  0.00	1486.41	 40.00	  4.00	-10.90	  7.00	  7.00	  7.00	  1.00	  0.00	  3.77	  0.01
  0.00	1486.41	 40.00	  4.00	-10.90	  7.00	  7.00	  7.00	  1.00	  0.00	  3.70	  0.01
  0.00	1486.41	 40.00	  4.00	-10.90	  7.00	  7.00	  7.00	  1.00	  0.00	  0.37	  0.01
  0.00	1486.41	 40.00	  4.00	-10.90	  7.00	  7.00	  7.00	  1.00	  0.00	  7.71	  0.01
  0.00	1486.41	 40.00	  4.00	-10.90	  7.00	  7.00	  7.00	  1.00	  0.00	  0.88	  0.01
  0.00	1486.41	 40.00	  4.00	-10.90	  7.00	  7.00	  7.00	  1.00	  0.00	  3.06	  0.01
  0.00	1486.41	 40.00	  4.00	-10.90	  7.00	  7.00	  7.00	  1.00	  0.00	  0.19	  0.01
  0.00	1486.41	 40.00	  4.00	-10.90	  7.00	  7.00	  7.00	  1.00	  0.00	  0.42	  0.01
  0.00	1486.41	 40.00	  4.00	-10.90	  7.00	  7.00	  7.00	  1.00	  0.00	  5.57	  0.01
  0.00	1486.41	 40.00	  4.00	-10.90	  7.00	  7.00	  7.00	  1.00	  0.00	  0.40	  0.01
  0.00	  0.00	 40.00	  4.00	-10.90	  7.00	  7.00	  7.00	  1.00	  0.00	  1.18	  0.01
  0.00	  0.00	 40.00	  4.00	-10.90	  7.00	  7.00	  7.00	  1.00	  0.00	  0.06	  0.01
  0.00	  0.00	 40.00	  4.00	-10.90	  7.00	  7.00	  7.00	  1.00	  0.00	  0.07	  0.01
  0.00	  0.00	 40.00	  4.00	-10.90	  7.00	  7.00	  7.00	  1.00	  0.00	 10.63	  0.01
  0.00	  0.00	 40.00	  4.00	-10.90	  7.00	  7.00	  7.00	  1.00	  0.00	  0.20	  0.01
  0.00	  0.00	 40.00	  4.00	-10.90	  7.00	  7.00	  7.00	  1.00	  0.00	 12.79	  0.01
