9.004454211336369862e-02 3.613795344544720820e-03
9.490917679867863499e-02 4.716934687360741126e-03
1.023435713431192218e-01 6.391868522207069456e-03
1.145418053080929643e-01 9.088031617444631768e-03
1.366751451465413325e-01 1.375271256908533295e-02
1.707408425680034258e-01 2.022797349699927486e-02
1.927962885262336501e-01 2.390821895891310708e-02
2.237035690883467376e-01 2.834247737373769838e-02
2.694854834606156824e-01 3.333173158097836597e-02
3.432518293515777197e-01 3.761550179634619989e-02
4.782081932853325390e-01 3.604371111261929495e-02
7.462343572769337685e-01 1.525872977637716260e-02
9.727117366745153815e-01 2.028652677464596113e-02
8.814300576415532440e-01 1.155444299449445156e-01
8.809635411906542313e-01 1.873324734321763496e-01
9.043424409727744973e-01 2.140587389284190900e-01
8.792256993733764681e-01 1.886698594881661972e-01
8.795772646235773262e-01 1.169694889807485066e-01
9.725716224192114678e-01 2.039352103193247528e-02
7.449370912474553297e-01 1.624778482097755800e-02
4.752950359691774929e-01 3.827900259341122935e-02
3.398951074857263221e-01 4.019217752599111432e-02
2.661372652286260188e-01 3.590114433259899984e-02
2.205079356978641159e-01 3.079348495714572323e-02
1.897928726950297573e-01 2.621021643057792894e-02
1.679320035361005492e-01 2.237910064782692304e-02
1.342962395384840191e-01 1.557009561065442367e-02
1.125697823684664450e-01 1.058870298070369378e-02
1.006685476135940338e-01 7.660452890689065791e-03
9.345691373432966909e-02 5.810636718587592307e-03
8.876436496905958096e-02 4.571690760772790033e-03
