9.507124114433976869e-01 4.008354708951197831e-02
9.830068940739554728e-01 3.989600129884256219e-02
1.006697870115430771e+00 5.547055602372943928e-02
1.033214767483415120e+00 6.258047598017013602e-02
1.139871210417747305e+00 9.950584422712069332e-02
1.090657772025032113e+00 6.146158145499035219e-02
1.268129904934830909e+00 8.920993455012186935e-02
1.561360848570658488e+00 1.479890146124552552e-01
1.837019467982914378e+00 1.263667630334096292e-01
2.850889525451354434e+00 2.032084032404991580e-01
4.101585514928177467e+00 2.868395604839357738e-01
